id,label
3d7282855d1e4c3dd06c1131b712f9a8,1.0
5d9381de281bd1aba41082fe7995e8b4,1.0
cea83aa4be5896eb1069ab176e8f4a9c,1.0
3ac68f02d4b519d83f6b89f4f2bca1e6,0.0
d4bd0ebe9682085543632bd3b32616fa,0.0
4f0d840bbbba0caf3afa6bc7da9afb7b,0.0
26003cfed361535fa24654806a8a27f7,0.0
4622b2ec2923f9fd4e850d0ac2e06345,1.0
5be14bfd3cc5ebced2241c5684a1493b,1.0
02dad71262f39cc138b77a87012f97e6,0.0
edc484eb0fc72796e069cd07cdb4213d,0.0
d75e7e3bb5705a61a3e9016e85f9d9cf,1.0
81c2e04ca164027c6b9eee9b95e47c3e,0.0
11762b19ed876a641dc5432532b75228,0.0
791549ad33cbea5c147306ec4f689ffa,1.0
4cf52fd6cb508a0f22ec11cda3109fb6,0.0
430bf8fceda80047342f8c506f7c6896,0.0
5d8eba8a3b255d252fd5759bbe70d231,1.0
3135cf936d179632412f59f59c3db583,0.0
694079b6ff3d87da77f94ac0d029257e,1.0
54652f69dd7068b64749b7a45733d715,0.0
0667f00cc1684a7021aef55339db47c4,0.0
2fb0323020edc8974e2a9be4848a4fcc,0.0
fe167897955430a304f5d5c18f71c3f6,1.0
516b4f8b60d14836d8af715879e2c6dd,0.0
25670398e8d0fd9dfc0f31f2375e29e1,0.0
cbd472ce45da3f4436a1128155aa3942,0.0
1262e5c74417c7ba9b45e635746f3a91,1.0
caf7dcee27c9e5adb15e6d63b592a287,0.0
f6b6e7f12960c4f6bf379b1ea945b0fe,0.0
008d8dccd891110587a1eb85d9d0dc55,1.0
2137eed251caade0c2f3e00abfa33185,0.0
4c43170daf762695090c4709e864a3fa,1.0
b49cd3b286f188173946b47f7683f471,0.0
50b623abb22a4cb118e2803326b6852e,1.0
508f9e1b39c3f42aaaa1c90d641ad459,1.0
ad836f52db9ef21c99b7e462499bcd5c,1.0
c7c717b86e1819414b524a7d2173ed7e,0.0
4fbf927fc5110aef7fd053afbbecd9d2,1.0
5a1cecbaf76d9acb70c03535d6919cb2,0.0
0996ec72874fbcf3f9892e9b83686ff3,1.0
421f63798cd017a9cbaa60cc7a8554cb,0.0
3d4562ea42931679bee48536e326767b,0.0
ae1da6f329bb98157da3f3ed1e242c5e,1.0
0f703d91aa3b464164e68cf406d4c948,0.0
5561bb7c5fa8ed1aba23e772aa24b9ef,0.0
6e87814718aa88f65efcd3136e970bf2,1.0
430fc738f081e5bf3831d5237e80a2d1,0.0
ad836f52db9ef21c99b7e462499bcd5c,1.0
3c91cef572526a95ec29ed831809fd44,1.0
327f8fdc29f28ef4c076ba68089f33cb,0.0
1e45561d1d83144d7bc3fbf17ba0fe06,1.0
420feb0b322fed1f4d6f7660f5e8c87c,1.0
3c6d5ad611f3a33b979b9421987fec9f,0.0
e022eaee029f5756af45894aaa935346,1.0
628f6f9ad7019ff698d645dfc6daf2e4,0.0
f8ebf8cc17114efa976622a2b8d6fb1d,1.0
a934d7ad6f3074214a52a7b2d749395e,0.0
84f672d56b419edc46aeba288b658ded,0.0
3b7df8e56709f7ba29e8b65ffab7e2cb,1.0
a43d47a7cfd2ae3b14e8ca9508299e4b,0.0
5b5e38556ce7d7e105bff6094b311cb9,0.0
cb9985d0249251cbd4786ecad3fda23c,0.0
863768aa888fa132559b73040ba6e286,1.0
dbb131e8d52ffe1c879b8ec3b8b08b46,0.0
c87a669313456501843ddf999e051983,1.0
ddccf442df56645278a41e9b1c6b17b0,1.0
080085fd5ccab19ce1be3439405f54a7,0.0
496b75b73cfd85ff3b3c221f8c668b21,1.0
f047fcb703a5d95181b724a1bd31be50,1.0
c3021ed99c94d30eefc08c31b1e339a6,0.0
adc450e2ee186f80704af19b6fa35579,0.0
d778f6bb0c9ed0679cd74b02e0bddaf1,0.0
3db7ecf9b00a99d2d4d784f8dcd0f375,0.0
fd1a359870a8309b66f413fe8cd45417,0.0
81a954af684e3013467985360bf0039b,1.0
baf220bab2c9809fc2a9e64b1f7793a6,1.0
c7ed8dcf11f29081c3319fd6c476dca2,1.0
ad301388a3611d6a2c557077d198de52,1.0
434d572594ab89dceb99c87b26ff43c7,0.0
680c52d17158e9befaf3d0d4b7b0e55c,1.0
44c4776ac3824caaa32fd9ed1267c375,0.0
6eb8396c019f2b2da6f705785f37dfb7,0.0
ae4075be3393aa99dfad8733ad356a71,1.0
6a673e311011b982c3525899e9549779,1.0
e270b30b0c8bc5954837ed1851b4839b,1.0
96113dc8cb339b22cc1638a0033e7f79,0.0
c7163d6a46c4619bf737b305f7c463f5,0.0
d70937d4e1a853784d2d8c69ab195b3d,1.0
513e166fb344d326a1c0efb0c73b23dd,0.0
eb5c8c8c0725bd9b88a290ee6368a7ef,0.0
c67c921c2483face4be8b27dc769dfb9,1.0
5ca73420e40eb3c9637c482041eb116f,0.0
87de6201e0a0e0ae71d5d8935da9f06f,1.0
b8976f962285a1bac16e491d1b9d2706,1.0
87de6201e0a0e0ae71d5d8935da9f06f,1.0
14d4873fd23b6973213e89a33504999e,1.0
5c5010c5fb0bd8f1d410da3368b5029e,1.0
0de13df7d1e0c3eaa7c80e8d0b3f0b21,0.0
e5eb1a9270136ace1e0312577793bf6b,0.0
fdaa0673616fad588f530585401baa46,0.0
80b179246f720202d558ed2131840a43,0.0
f97e48a35515af87e6d822319e2359b0,1.0
028821ac5a168e9d2d72833f96d475e3,1.0
4b15f781708501bdc3b29842380cf9d8,1.0
7a47e2c8fae710b078c3d008dbe78e93,0.0
8a736e0e7bf4f5b3551de985050b463e,0.0
3ddb3bafd067ff800c584cb32872ad44,0.0
19b4dca17edeb7e152a37f28278a086e,1.0
cf69bcbbf50b45133cac06e90781b7a7,0.0
6cfb51c6ee9f5ac2292059c20cba83e5,1.0
17a0302ea62d54e423cad88d9b8189f9,0.0
c7ed8dcf11f29081c3319fd6c476dca2,1.0
05b8fd17386827ecfc01b78366f5cb08,1.0
0d08d3db01fccbac9405088f36fb9341,1.0
f45a6b5eb70db8c04f572f18f1040c72,1.0
9b609f3410f169ff7c194c8e7e1238c8,0.0
71cffe392b8839dbdca1053690953a16,0.0
4ae9049f084bc770d5a42256684cfa88,0.0
1036c602c831f423b94a5783860bb6a8,0.0
f665cbf5a75c8bd5cf2614d1d40244b0,1.0
fed6c9d2e36ec66276e87c4ecfd05281,0.0
ced57d3591d26c8b9a8a17b843061393,0.0
ff435ed7f921e682c4baa7ee0d807e3e,1.0
c7ed8dcf11f29081c3319fd6c476dca2,1.0
4efeca658dd99924bc8db30adeb4e3ea,1.0
1e8ae856aed40c2cbad4812639751cff,0.0
1afa58d657f05a09af22bfb60ffce7d9,0.0
3e094595519a00be0c3bc49f065ed60d,0.0
edaf9ac5145978d2e2a3f0da985af32d,0.0
45e0b21801fada05bf088f376565f437,1.0
fcad58f0ddc4839bc480bae46e5a3358,1.0
2b260e950adb49650574ff42a450b541,1.0
652f8237ff8d86422edec8c39d596645,0.0
d661cfced8251da9c94274dd779b94b1,0.0
fd24d4b989838c7bfb584366b41a7d5f,1.0
c7ed8dcf11f29081c3319fd6c476dca2,1.0
1bac44ece73b9838d1cda0b1cadafe51,1.0
83fd092b6b892341ce79cd8c29d69245,0.0
7c29b1da5f0d661d053dac335cae2d84,1.0
7071c014fbb3f8bd0a96a03fe143a050,1.0
427719f7e99cc11a3a4676c51a2e69b1,0.0
e28915e1e89060c83d50d4d4e8d146ce,1.0
b710fc381a8392c180063846d3c94eb9,0.0
b8bb97b985ece89efee356a59be22bdc,1.0
1b5160c57ce2933b743e65ac70b7aac3,0.0
14110188c07ae30ad7d92cce922cb0a0,1.0
bfed9750a81bc6f72a46872da910ba22,0.0
ddea98914bc742d23768015ba4139130,1.0
74a76ce40c924a82074b95f5e6f400a5,0.0
7b2a062cda15a8a6010f10bc5eed78e6,0.0
c7ed8dcf11f29081c3319fd6c476dca2,1.0
478b1968315cfc3e0abca0c998bdb80a,1.0
f89396da09b37dbbfd3e253f6e074729,1.0
c1cfc2936d0d06d45448b1b608c5f2f6,1.0
b78b75e03a1e27f820c1a35d0e40fb8a,1.0
ad836f52db9ef21c99b7e462499bcd5c,1.0
f253f455a7a6a48e15143bd4feacdfbf,0.0
9ead6cdc439c7d7becb0596a65cc7d0c,0.0
6544671946fd84d14eb31719b2e0d155,1.0
46a5e9cbc1dd5fc9722c10a5855910c1,0.0
7d4c9627269b6bea7d6ab1add153f0df,1.0
4486ddfe30092a64aeb9508a58508ffc,1.0
96a66e212f1f66f0e88555b731607b23,0.0
8b4397e3ef1291274bf09394f492f73d,1.0
2a20469a85a972dbec147665942fee04,1.0
b97754a8948b9e3fd0455bc4a0abcbac,0.0
89a0ba2d670692f12cb436ec018b347e,0.0
c7ed8dcf11f29081c3319fd6c476dca2,1.0
2ec67e99dee402e55c2df47872e555c4,0.0
26248c0d10859d57fb0ac783945199bc,0.0
1260cc8fc4511b8120a45e91d19b5e84,1.0
57e6caa361c693ec1bf05d50115a42c2,1.0
aaa40c9f0c06c292bc2eb11936c0115b,0.0
8bc97f10bab0289a2cd79a2e753719a7,0.0
2e5d8b48283c85137a4aa3e7a9b5db20,1.0
a90549ec272e233088835ffce63e9036,1.0
c7ed8dcf11f29081c3319fd6c476dca2,1.0
5155f1fef956674fc47cb93a587bdfcf,0.0
c9ca4ddad216334a6451257aab05bb43,1.0
faca51b8b9e0b984247acc87ff70ea33,1.0
40112a17020600958c15bc6f0f706662,1.0
ff924f9d7cd10d7a6b3c993837befdba,1.0
1de9ae409e324c77adfbcd773fe40f07,1.0
956d8ec1891f977b22c034667258ac09,1.0
c6d2f301a6ccd051b60e2109807052a8,1.0
c7ed8dcf11f29081c3319fd6c476dca2,1.0
16933bc9911e89afe5bb59b6551ee734,1.0
76cf0d1b563bf5d3322017350013fa33,0.0
be32aa038ac90c778ebd0223109fd276,0.0
f5128464c84e7a4a1e5f29f3fac685a3,0.0
e25ccf2ef6d253931a780f9800d27a31,0.0
7760d54d9d88bcb1c0bb7d18f7235ce4,0.0
05dd676afc1d5e1f4affa47518e98cb2,0.0
c77e1cc2adceb63715f93b14935982a9,0.0
5150e7d4f390dcf4fb8032724ee0bd9c,0.0
a54b6fa9849b4be58914c1145dd157b9,0.0
fba90b0637088bb730f0c592bc4d7d78,0.0
49cb5654e91fc6928ff0fd363320e815,0.0
10d37151cf5ac76f5c938195a05cb929,0.0
717fa35ced1d377824ff529d6f087024,1.0
a322f650326c797ba09b4155eb28df04,0.0
d366a709505a781d30fd2ed6bf95fc48,0.0
62e3688c280039e36af32ad50909969c,0.0
4f7d220f6171f0e84f8103c60742d33d,1.0
9bf7551e99857f251897ad70979baa8a,1.0
66b53fcb0a62fc545f4040bc595a9a32,1.0
81c1b5a5e88d6de0a23db297883422db,1.0
c282f64439a58f95608c769ccfd04de7,0.0
0a88f5ea9e44cc5e26e1d568054197f4,0.0
6a1e004333136534e7ae938d505c33cf,1.0
7781abdefdbd2edd00bca403cd26744a,0.0
34c6a665476c08dd6be16b2020c1c3ca,0.0
3d5eed24537dbef12212d3496b16cd46,0.0
92468788ddcd0493612d3a10a22f6429,0.0
8cd089dadc091c906a9980c4ed82930a,1.0
91f52b5095eeaf8193cec2e21dc45440,1.0
f57f35e26b303c1bfd46f1b4b6b94288,1.0
23bc32f1e4bfae38b9f4b32601e774be,1.0
1dbcbc59484112f61fd43d24009b1fc0,0.0
216178f6f8ff292584daa5f2b1a0561d,0.0
1dff8d09723b45047d368c81ac06e577,1.0
4db752d9eb253b50ec0aacb4224edc09,1.0
3a80dd4438d8c030c7c7b06c81223144,1.0
8dc24204670976d864b72ce2c97924ed,0.0
4ac635851534c94bf284732aa8f2668b,0.0
d6235237983ff4f8b45ddd005c29d759,0.0
b6eb1364eb1c58dc0de525bed872148a,0.0
0403c0e60c9ff3cd6bc409f533ffffee,0.0
6026c2cfe06a55a2e2489c04e82ab867,0.0
1e987ee5f8ce86d272da4b6dc3465c19,1.0
6334ddb8c60a132e49db6fe96fe603d5,0.0
76aa96d150feebbada11eba700442078,1.0
8cd089dadc091c906a9980c4ed82930a,1.0
788bf112d8b67d9bc96f0bcd6a8f53ab,1.0
ecae433ae5f9a5d95120038ed8f09e22,1.0
3c27d6bcfcaac15017df06f6913b32ae,0.0
1e7abaa9d9cc6cce0a493f407749fbcf,0.0
9e317260b25ccc4aac0be6973992a3be,0.0
fd2067f0c69185f677d14766b2e6d0da,0.0
3bb74ecbd0aab69926d6f6d554c2267d,0.0
5cb8b9df54b0775dab6b4868020642c5,1.0
8ff61e7731f753cd8f94afefa3f20403,1.0
522d256317f0c57e285e10a72fa491a5,1.0
534e892cf63d98780f2d7722a687afee,0.0
dc971f8a4f559d990dbdc77cc346a908,1.0
9646db7385c848097b385cbee9ee2fa1,0.0
d4220afb6644883bc694bb68ab8cf592,1.0
464e4d098fd679c3f5a29b4c1a4e938d,1.0
afbbcb1280b0acbdd63a439be07a0314,0.0
63f460dfbaebf1eb74aea5882f33be7a,1.0
97bafb9b3deedf511041edb4f3e7d04f,0.0
476b8826491b4ea154c8dbd64088ddab,0.0
24d2190db7d7f5d71b3204dfbb9fe63b,1.0
5341d53e2087cdebfdc080fbcf870176,0.0
c7ed8dcf11f29081c3319fd6c476dca2,1.0
fa381d9b712241d21ed640b180fd62cb,0.0
637bf8e858345b54b226f3a8508ed9cd,1.0
45ece4eb88f488752cc91af0443f5f12,0.0
78436881d64a94ef41bf2d48db4da46f,0.0
b8e2348ba70815dafe76dc34af6a9de0,1.0
06058f7296b9a08f7a9f971c5ba9dad8,0.0
074d4c2adb148b7426afc7256fb72749,1.0
21a0bdfdc1c33b1e51ad4da5d185a05d,0.0
c7ed8dcf11f29081c3319fd6c476dca2,1.0
3ad350428e63b7b94e40c12f5b5db8c7,1.0
95d486b292a1d15448fe34f0fe67b5a2,0.0
50b8e69b86ec6e1c123e8810b717044e,0.0
c7ed8dcf11f29081c3319fd6c476dca2,1.0
68edef41d298dfb4637764e932653e90,1.0
2a31b8899a8f4c51c743af9989522aa8,1.0
e65be22165c91648ab4579bc1948657c,1.0
c7798f8143b6db0ab40f601eabba2c99,0.0
8059cf5742bb078c17c3be0135dbc8c8,0.0
c7ed8dcf11f29081c3319fd6c476dca2,1.0
3a8f2e266b4f6b48e54cbc0016d9f622,0.0
76983beee16a40348519f4d087e39985,0.0
ad836f52db9ef21c99b7e462499bcd5c,1.0
d6a1c4217a99fe04110a6a475721db89,0.0
e2448e9803f5d11d150af6583becc1fb,0.0
4dae89e06341f76e38774970d4910052,0.0
f45a6b5eb70db8c04f572f18f1040c72,1.0
0e0d5c02199fe0d778467d10024e0c44,1.0
3fa04cac068613517ffe3107f09be7de,0.0
22107a7570a1ba570b1f371f0c023902,0.0
f6156b9e1a83eaa968b338a9eec199ef,1.0
a7eb8f564f9fad953c84e03be58577d1,0.0
4a427acc5bea5b1aa1a192fcc663658a,1.0
118f762bf66c346651a2fb695ebff2e3,1.0
bfa3151b68b8f28c5cbaaa0b4e9bf29d,1.0
c8b8ef4b9f9d32e877628965395072e9,0.0
d3fe79afcc60b3cc17f8eb34877be3cb,0.0
4c12f401e5b056de46a811221ad47a98,0.0
694079b6ff3d87da77f94ac0d029257e,1.0
1757fca68d621e371b86cc7ddcaf1944,0.0
166a33d3f4b4ec4329996dff0a24e58d,0.0
15d02f3e81552ba64eefe61f68a33884,1.0
1d3fdc54888da99eb1c7cc4a91796ba4,1.0
dd891f5ccab14dcf683508a4ad82cb3a,1.0
c68e666d5da2ac3f1e8bc339481e9990,1.0
9eabdc7a6616026cbe451ada92cfcf82,0.0
828be3cc3ddbf493fde81c580e2ca109,0.0
5e805f334177f761046d3e981c2aa480,0.0
4d154502f4f23778ff15fdb2bff1aa95,0.0
f55f8347a36fbdb950b670604815ac1f,0.0
521efc3ead70580f864d6cef179c23e7,0.0
29d9a01989befe5eef75a6aad1c50bad,1.0
bda717e2f8e3e61b980728964fa4543c,0.0
87ddee00ac07e9116217b956d122ab30,1.0
77439490e3e4d7c9081faa4c3ba7545c,0.0
999c34403d66267d8662e768d3631d75,0.0
aaba46fa4d61c9fe9bedca0f2c8a4574,1.0
a5976865f1f48d51c2adeb1e579aaf42,0.0
93d634d41e6d8326a5b910e274c444fc,0.0
15b2861a241d0ea130a4a53f9e146571,1.0
6ec1adec0986ffaaf8db9d2e8ef4e0f4,1.0
b5df42f9f670b6c6e90f15f37c6313f5,1.0
856af4d2f5e8d700945e8e34e5502166,1.0
34f3f7882505cf387df188b48a1bf1b4,0.0
64ddb382f2e34f5ee890c4d105b13aee,1.0
05a30c5e4ca857d133b02e83411323b0,1.0
544a30dfc382a1e96f33eafd4bc4c6dc,0.0
199da1dfec465b7a9e9fa83b87a3c987,0.0
7f390920306e963e99ff3eec503c8480,1.0
927da888db0b8c440498622e2010d95d,1.0
1ccab6cede68de99939087b610ebc99f,0.0
2b167e010127e72653bd4d316737c480,0.0
8555a4a3ed9ebe161b1cc9cee737ca3e,1.0
31eaebf2f5e6d44503d98fa649eb3da9,1.0
f45a6b5eb70db8c04f572f18f1040c72,1.0
39a5d6885e30eb86ab9222e894ac5b7a,1.0
3d9b8cc192222892457cfb3254266758,0.0
0343aa5d152c7412f3dda982399ffcbc,0.0
f8c2e4288289d65a71ebd1822efee5c3,0.0
5b26790a06a64d8738cc1243e4e97f24,1.0
5b2dacdc3d293ee14be14a32057e2acb,0.0
ec92d1c30584d787a80e79b30dbafbb1,1.0
d6d904d9a2c4c56d1f0fce621859ac22,0.0
c7ed8dcf11f29081c3319fd6c476dca2,1.0
694079b6ff3d87da77f94ac0d029257e,1.0
3e1f5a256514ca5db33e722f939c8710,1.0
39a5d6885e30eb86ab9222e894ac5b7a,1.0
293236fa2193cd123c7f7aed95c2b51b,1.0
9a7f6fe69677d733bbd3bd69f489d332,1.0
46d784e757cdf67b72d495b40270d158,0.0
abdf9515631c4f6d1d6bdc1c65adf7af,1.0
613ee21be253ae62ead08a72ab93384f,0.0
bdda24199045ddf05c616459552d2c72,1.0
df162c3e1efed0d25b051ca869fa5cad,0.0
c0570e9309234330305c5c5a187791e5,0.0
ddd1c53d79f0631f8e06bacdc1d22770,0.0
be88851c0d5c9bb4b42792f062070281,0.0
5d7d6e7a00f332b2e3a934c96aebe87f,0.0
d497d15f510ff6f945131ba01e7a056e,0.0
cc39b932694b2b09014cb1ec167ed839,1.0
6d3122499249096813e2c03b7725e740,0.0
0fc8e46aed02019792d7a3c4fcacf739,1.0
abeacf817a53cc1090b899ff5568e87c,1.0
b2dde3c70555dbb399943fc1a1f0b33d,0.0
5c56d1312d27743d967d4051379e416c,0.0
10efc7ac089c8661e4560d1d0d4f5397,0.0
48d30982d32f5cf1ff9e5730f8b75539,0.0
68cb923752180d69c3e694930a3e14bc,0.0
93dcc6a48811d005890ad107b8eaf5c0,1.0
7a8c6e0f771a6c5bee79ecd8ae8d8b2c,0.0
f75738846f7d484629498fb5dee849a2,1.0
3639406a5a02a90545db2c1b3dadf381,0.0
8fb949b1254af873bdcb5348c2b99805,1.0
bf8e3852e705e12a6db0c578c99595cc,0.0
bc9665b7356a6adba9fcc9b600ff4dee,0.0
d22c3ce39392e6d05c1d0cfaf1e103f9,0.0
b11bd7cba658812d562e0d09ac8aa338,0.0
e368f946e7ad501f355d5a4300f1f043,1.0
f9e7f1947e35e3fb5d4e579eade9d59c,1.0
d0272fbe9f678c1529d9fdb239e1e104,1.0
3aec8ce4478ab211eb4ea4ce227957c9,0.0
334bfb88ebca40beb735cdfc5a0e98f0,0.0
12174e3910f3031ceb95f293e2932103,1.0
233c7a7dcb029439ada77ef278b0d750,1.0
2c2f8bd3e68d679d67984ffb40b6be44,1.0
d97db8b22ae322892417191b569faab0,0.0
5ed161e5d2978f31fbbf9da998407160,1.0
c34fabf2d4831d09f8cbfd8b0d9caddc,1.0
4a40f173e2cd689d374b6c60f3dd2168,0.0
0314d14a4ffa846a165af9142d0db256,1.0
8932e911f35079706c098421b4fb0cfa,1.0
20cc3a3f15526e3ee4cc86924832cf6a,1.0
f026e6d60e60bf36baf0a0db3793fcf4,0.0
eb6440f9724251862d630127a6101a31,0.0
b85f42439cc3a2d9b1c249f91e70ae94,0.0
bda77581281d073849c6698921a24e76,1.0
c296b3ef605f1588c4a92c8e3813f4fe,0.0
248e06646f1d0072482f079093fbc546,0.0
d0fcc81779cc615d8d8b7c95c6b7db8e,0.0
ea964028efb7daa0f1101f63b9110898,0.0
4c96d7ad7d8ad66619721e8a5f22f82c,0.0
3913a7683ca01c273b40b6cad0eaa671,1.0
362d515bada4a0f3ee7aa6a71fd75cdd,0.0
f45a6b5eb70db8c04f572f18f1040c72,1.0
d22cc5c23fee09110eaedb7fbc897085,1.0
140cc756e04f4c789d6d5ef124374c40,1.0
694079b6ff3d87da77f94ac0d029257e,1.0
678cda8800a268ef7c8208ac3e882e57,0.0
84cc396821f7d0634c11d61d0321ef3d,0.0
833d497935798e11c1e40d05746f3556,1.0
0a45e4fec0782588c26a9ff4cbcb7907,0.0
18da0f9c33fa7ebf47e85bb1f9be05fa,0.0
07f8e022a998cb4dd42cbd8b6319f7bd,0.0
6ceb926bf0bf60351289b7def3f09a1f,1.0
1ea07a3ee2dff4bdea291cb9b8c201e8,0.0
bfa3151b68b8f28c5cbaaa0b4e9bf29d,1.0
07960a97126372b1409f36cad6ed7dcc,1.0
c9d9005766ec07044b8715b3234110a9,1.0
0705f98c1cd0ff50d0222c78ca5a8819,1.0
12ebc96f33168206462278bdd5b43fa7,0.0
f44081749c0be949622a5e561552ac1a,1.0
d217d0dd8a5c43760e1e79ffa1c24e0c,1.0
bcb5f58572966aeaace77ef5f417e083,0.0
8fb00472c8dd0c6198e6ad5e0b821663,0.0
858ca3d60d7e53fb60c3cde20f7233bd,0.0
40095a1ea329a9a0e93ad1f2edc05878,1.0
ca3e141647985f8e286578e07dc74b62,0.0
86e550b4432d988871a775359868b2aa,0.0
c53e73c885b808b00f8b5159eb7ccddb,1.0
9a23b077d84c0f087aa16b80ea677c4e,0.0
45cc52d5cc9144def28c3104324f5be3,0.0
23dad577e3dd41a16ab06efbab79c7a8,0.0
24d83b699f300e803c7ba7f5667bb489,1.0
4dbab1fd7abaf7cd1b63b210b1b65bda,1.0
6ac0a77a9c0339399297df1a69e49eee,0.0
8c8f5fae6a39a10d9d23a86a63e1b2d0,0.0
9bd8c2ecc465fde6aa82a6c74239aeda,1.0
96aeb25c089702caf7e8922c5af0cbba,1.0
2bf8be8d3f874bfe8663584a12eb4bb6,0.0
db7dffbe8efa681332527492e99ea941,1.0
e65119dd2eff71927c9a1498968fcae3,0.0
3e3fc8a460243a75397cd448454c071d,0.0
c9a8134a1cbe3eea7d42f30240d33ec9,1.0
f62ba145cd94b4186445ef2f8f5b50db,1.0
09aa00d70cbcf9e852283adb00936052,1.0
7f3f737d9479c174b0deb3f386064e05,0.0
3fd1523b0e106452315a6c52c2299547,0.0
ad836f52db9ef21c99b7e462499bcd5c,1.0
b9865f826f2c7d12e711822891001752,0.0
956d8ec1891f977b22c034667258ac09,1.0
c16af61802b4c34d9b64926ea7d18834,0.0
3ad99ec259bef5c2b3a6b109a93376b8,0.0
49913fe5fd5057ca5cbaf12a4a97746a,1.0
f0cf45fa264a9abc956dd794b006f944,0.0
03f0d3cd685da5bf7446af51c31d09aa,0.0
6eab5adda0d42c6ea9bb2d37faf48e76,1.0
590854ba6acfc05d7d8372f2cd644429,1.0
a9c4458987c712babbd7c29152c27755,0.0
a8ad535d05912dc3c17d7a292a798319,0.0
